Filename,SMILES
molecule_3192.sdf,O=C(COc1ccccc1)N1CCN2C(=O)N(Cc3ccc(F)cc3)C[C@H]2C1
molecule_3193.sdf,COCCN1C[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2C1=O
molecule_3194.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccc2)[C@@H]1O)c1cccs1
molecule_3195.sdf,O=C(NC[C@H]1OC[C@@H](NC2CCC(F)(F)CC2)[C@@H]1O)c1ccccc1
molecule_3196.sdf,CC(C)NC(=O)NC[C@H]1OC[C@@H](NCc2cccs2)[C@@H]1O
molecule_3197.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccc(F)cc2)[C@@H]1O)c1cccs1
molecule_3198.sdf,COc1ccc(CN[C@@H]2CO[C@H](CNC(=O)c3cccs3)[C@H]2O)cc1
molecule_3199.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NC2CCC(F)(F)CC2)[C@@H]1O
molecule_32.sdf,O=c1c(-c2ccc(Cl)cc2)ccc2n1C[C@H]1C[C@@H]2CN(S(=O)(=O)c2ccc(F)cc2)C1
molecule_320.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)C4CCC4)nc3[C@@H](CC(=O)Nc3nccs3)[C@]2(C)CC[C@H]1O
molecule_3200.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccc2O)[C@@H]1O)c1cccs1
molecule_3201.sdf,O=C1N(Cc2ccccn2)C[C@H]2CN(S(=O)(=O)c3ccccc3)CCN12
molecule_3202.sdf,O[C@H]1CC[C@@H](Cc2cc(-c3ccccc3)on2)O[C@@H]1CNC1CCNCC1
molecule_3203.sdf,O[C@H]1COCCN(Cc2cccc3c2OCO3)C1
molecule_3204.sdf,Cc1cc(C(=O)N2CCOC[C@H](Oc3ccccc3)C2)c(C(F)(F)F)o1
molecule_3205.sdf,COc1ccc(CN2CCOC[C@H](Oc3ccccc3)C2)cn1
molecule_3206.sdf,O[C@H]1CC[C@@H](Cc2cc(-c3ccc(F)cc3)on2)O[C@@H]1CNC1CCNCC1
molecule_3207.sdf,COc1ccc(CN2CCOC[C@H](O)C2)cc1
molecule_3208.sdf,N#Cc1ccc(C(=O)N2CCOC[C@H](Oc3cnccn3)C2)cc1
molecule_3209.sdf,COc1cccc(C(=O)N2CCOC[C@H](OC)C2)c1
molecule_321.sdf,COc1ccc(C(=O)Nc2nc3c(s2)C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]3CC(=O)NCCN(C)C)cc1
molecule_3210.sdf,N#Cc1ccc(C(=O)N2CCOC[C@H](Oc3ccc(C(F)(F)F)cn3)C2)cc1
molecule_3211.sdf,O=S(=O)(c1ccc(F)cc1)N1CCOC[C@H](Oc2cnccn2)C1
molecule_3212.sdf,O=S(=O)(c1ccc(F)cc1)N1CCOC[C@H](Oc2ccc(C(F)(F)F)cn2)C1
molecule_3213.sdf,COc1ccc(S(=O)(=O)N2CCOC[C@H](Oc3cnccn3)C2)cc1
molecule_3214.sdf,Cn1ccnc1CN1CCOC[C@H](Oc2ccc(S(C)(=O)=O)cc2)C1
molecule_3215.sdf,O=C(c1ccc(C(F)(F)F)cc1)N1CCOC[C@H](Oc2cnccn2)C1
molecule_3216.sdf,O=C(c1ccccc1)N1CCN2C(=O)N(Cc3ccc(F)cc3)C[C@H]2C1
molecule_3217.sdf,CO[C@H]1COCCN(C(=O)c2cc(C)on2)C1
molecule_3218.sdf,COc1ccc(C(=O)N2CCOC[C@H](Oc3cnccn3)C2)cc1
molecule_3219.sdf,CO[C@H]1COCCN(C(=O)c2ccc(C#N)cc2)C1
molecule_322.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4ccco4)nc3[C@@H](CC(=O)NCc3ccccc3)[C@]2(C)CC[C@H]1O
molecule_3220.sdf,Cc1cccc(O[C@H]2COCCN(C(=O)c3cc(C)oc3C(F)(F)F)C2)n1
molecule_3221.sdf,Cc1cc(C(=O)N2CCOC[C@H](Oc3cnccn3)C2)c(C(F)(F)F)o1
molecule_3222.sdf,c1ccc(-c2ccc(CN3CCOC[C@H](Oc4cnccn4)C3)cc2)cc1
molecule_3223.sdf,Cc1cccc(O[C@H]2COCCN(C(=O)c3cncnc3)C2)n1
molecule_3224.sdf,N#Cc1cccc(CN[C@@H]2CO[C@H](CNC(=O)c3ccccc3)[C@H]2O)c1
molecule_3225.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cccs2)[C@@H]1O)c1ccccc1
molecule_3226.sdf,Cc1cccc(O[C@H]2COCCN(C(=O)c3cc(C)nn3C)C2)n1
molecule_3227.sdf,O[C@H]1COCCN(Cc2ccc(OC(F)(F)F)cc2)C1
molecule_3228.sdf,Cc1cc(C(=O)N2CCOC[C@H](Oc3ccc(S(C)(=O)=O)cc3)C2)n(C)n1
molecule_3229.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccn2)[C@@H]1O)c1ccc(F)cc1
molecule_323.sdf,CN(Cc1ccccc1)C(=O)C[C@@H]1c2nc(NC(=O)c3ccco3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C
molecule_3230.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2cccs2)[C@@H]1O)c1ccccc1
molecule_3231.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccc2)[C@@H]1O)c1ccc(F)cc1
molecule_3232.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2ccccn2)[C@@H]1O)c1ccccc1
molecule_3233.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](N(C)C)[C@@H]2O)cc1
molecule_3234.sdf,COc1ccc(CN[C@@H]2CO[C@H](CNC(=O)c3ccc(F)cc3)[C@H]2O)cc1
molecule_3235.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2ccccc2)[C@@H]1O)c1ccccc1
molecule_3236.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NC(C)C)[C@@H]2O)cc1
molecule_3237.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cccnc2)[C@@H]1O)C1CCCC1
molecule_3238.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccc2O)[C@@H]1O)c1ccc(F)cc1
molecule_3239.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2ccc(F)cc2)[C@@H]1O)c1ccccc1
molecule_324.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4ccco4)nc3[C@@H](CC(=O)NC3CCCC3)[C@]2(C)CC[C@H]1O
molecule_3240.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCC3)[C@@H]2O)cc1
molecule_3241.sdf,CS(=O)(=O)c1ccc(CN[C@@H]2CO[C@H](CNC(=O)c3ccc(F)cc3)[C@H]2O)cc1
molecule_3242.sdf,COc1ccc(CN[C@@H]2CO[C@H](CNS(=O)(=O)c3ccccc3)[C@H]2O)cc1
molecule_3243.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCCC3)[C@@H]2O)cc1
molecule_3244.sdf,COc1ccc(CN2CCOC[C@H](O)C2)cn1
molecule_3245.sdf,O=C(NC[C@H]1OC[C@@H](NC2CCC(F)(F)CC2)[C@@H]1O)c1cccs1
molecule_3246.sdf,CC(=O)Nc1ccc(CN[C@@H]2CO[C@H](CNS(=O)(=O)c3ccccc3)[C@H]2O)cc1
molecule_3247.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCCCC3)[C@@H]2O)cc1
molecule_3248.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cccnc2)[C@@H]1O)c1cccs1
molecule_3249.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2ccccc2O)[C@@H]1O)c1ccccc1
molecule_325.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4ccco4)nc3[C@@H](CC(=O)N3CCOCC3)[C@]2(C)CC[C@H]1O
molecule_3250.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCOCC3)[C@@H]2O)cc1
molecule_3251.sdf,CN(C)[C@@H]1CO[C@H](CNC(=O)c2ccc(F)cc2)[C@H]1O
molecule_3252.sdf,N#Cc1cccc(CN[C@@H]2CO[C@H](CNC(=O)c3ccc(F)cc3)[C@H]2O)c1
molecule_3253.sdf,CS(=O)(=O)c1ccc(CN[C@@H]2CO[C@H](CNS(=O)(=O)c3ccccc3)[C@H]2O)cc1
molecule_3254.sdf,Cc1cc(C(=O)N2CCOC[C@H](Oc3ccc(S(C)(=O)=O)cc3)C2)c(C(F)(F)F)o1
molecule_3255.sdf,CC(C)N[C@@H]1CO[C@H](CNC(=O)c2ccc(F)cc2)[C@H]1O
molecule_3256.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cccs2)[C@@H]1O)c1ccc(F)cc1
molecule_3257.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NC3CCC(F)(F)CC3)[C@@H]2O)cc1
molecule_3258.sdf,O=C(NC[C@H]1OC[C@@H](NC2CCOCC2)[C@@H]1O)c1ccc(F)cc1
molecule_3259.sdf,CC(C)N[C@@H]1CO[C@H](CNS(=O)(=O)c2ccccc2)[C@H]1O
molecule_326.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4ccco4)nc3[C@@H](CC(=O)NC3CCCCC3)[C@]2(C)CC[C@H]1O
molecule_3260.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCC(C)(C)C)[C@@H]2O)cc1
molecule_3261.sdf,N#Cc1cccc(CN[C@@H]2CO[C@H](CNS(=O)(=O)c3ccccc3)[C@H]2O)c1
molecule_3262.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccccn3)[C@@H]2O)cc1
molecule_3263.sdf,O=C(NC[C@H]1OC[C@@H](NC2CCC(F)(F)CC2)[C@@H]1O)c1ccc(F)cc1
molecule_3264.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2ccccc2F)[C@@H]1O)c1ccccc1
molecule_3265.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccc(S(C)(=O)=O)cc3)[C@@H]2O)cc1
molecule_3266.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCc3cccnc3)[C@@H]2O)cc1
molecule_3267.sdf,COc1cccc(NC(=O)N2CCN3C(=O)N(C)C[C@H]3C2)c1
molecule_3268.sdf,CC(=O)Nc1ccc(CN2CCN3C(=O)N(C)C[C@H]3C2)cc1
molecule_3269.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCc3nccn3C)[C@@H]2O)cc1
molecule_327.sdf,CC(C)C[C@H](CO)NC(=O)C[C@@H]1c2nc(NC(=O)c3ccco3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C
molecule_3270.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccccc3F)[C@@H]2O)cc1
molecule_3271.sdf,COc1ccc(CN[C@@H]2CO[C@H](CNC(=O)CC(C)(C)C)[C@H]2O)cc1
molecule_3272.sdf,CC(C)NC(=O)NC[C@H]1OC[C@@H](NC2CCC(F)(F)CC2)[C@@H]1O
molecule_3273.sdf,O=C(NC[C@H]1OC[C@@H](NC2CCC(F)(F)CC2)[C@@H]1O)c1ccncc1
molecule_3274.sdf,COc1cccc(CN2CCN3C(=O)NC[C@H]3C2)c1
molecule_3275.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NCc2cccs2)[C@@H]1O
molecule_3276.sdf,COc1ccccc1NC(=O)N1CCN2C(=O)NC[C@H]2C1
molecule_3277.sdf,CN1C[C@H]2CN(Cc3c[nH]c4ccccc34)CCN2C1=O
molecule_3278.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccc2)[C@@H]1O)c1ccccc1
molecule_3279.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccncc3)[C@@H]2O)cc1
molecule_328.sdf,C[C@]1(CO)[C@@H]2CC[C@@H](O)[C@@H](CC(=O)N3CCCC3)[C@]2(C)CC[C@H]1OC(=O)Nc1cccc(C(F)(F)F)c1
molecule_3280.sdf,COc1cccc(CN2CCN3C(=O)N(C)C[C@H]3C2)n1
molecule_3281.sdf,COc1ccc(CN2CCN3C(=O)N(C)C[C@H]3C2)cn1
molecule_3282.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccc(F)cc2)[C@@H]1O)c1ccc(F)cc1
molecule_3283.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2ccncc2)[C@@H]1O)c1ccccc1
molecule_3284.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccncc2)[C@@H]1O)Nc1ccccc1
molecule_3285.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cccnc2)[C@@H]1O)c1ccc(F)cc1
molecule_3286.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccc2F)[C@@H]1O)c1ccc(F)cc1
molecule_3287.sdf,O=S(=O)(NC[C@H]1OC[C@@H](NCc2cccnc2)[C@@H]1O)c1ccccc1
molecule_3288.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cccnc2)[C@@H]1O)Nc1ccccc1
molecule_3289.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccncc2)[C@@H]1O)c1cccs1
molecule_329.sdf,CC1CCN(C(=O)C[C@@H]2c3nc(NC(=O)c4ccco4)sc3C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@]32C)CC1
molecule_3290.sdf,CN1CCC(N[C@@H]2CO[C@H](CNC(=O)c3ccc(F)cc3)[C@H]2O)CC1
molecule_3291.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccncc2)[C@@H]1O)c1ccc(F)cc1
molecule_3292.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2OC[C@@H](NCc3ccccc3O)[C@@H]2O)cc1
molecule_3293.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccccc2F)[C@@H]1O)C1CCCC1
molecule_3294.sdf,CC(=O)Nc1ccc(CN[C@@H]2CO[C@H](CNS(=O)(=O)c3ccc(C)cc3)[C@H]2O)cc1
molecule_3295.sdf,COc1ccc(CN[C@@H]2CO[C@H](CNS(=O)(=O)c3ccc(C)cc3)[C@H]2O)cc1
molecule_3296.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccncc2)[C@@H]1O)c1ccccc1
molecule_3297.sdf,CC(=O)Nc1ccc(CN[C@@H]2CO[C@H](CNC(=O)CC(C)(C)C)[C@H]2O)cc1
molecule_3298.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccncc2)[C@@H]1O)C1CCCC1
molecule_3299.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NCc2ccc(F)cc2)[C@@H]1O
molecule_33.sdf,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(C(=O)c4ccco4)C2)C3)c1
molecule_330.sdf,COc1cc(NC(=O)O[C@@H]2CC[C@]3(C)[C@H](CC[C@@H](O)[C@H]3CC(=O)N3CCCC3)[C@]2(C)CO)cc(OC)c1OC
molecule_3300.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NCc2ccncc2)[C@@H]1O
molecule_3301.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccc(F)cc2)[C@@H]1O)C1CCCC1
molecule_3302.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NCc2cccnc2)[C@@H]1O
molecule_3303.sdf,CC(=O)N1CCC(N2CCN3C(=O)N(C4CCCCC4)C[C@H]3C2)CC1
molecule_3304.sdf,O=C1N(C2CCCCC2)C[C@H]2CN(Cc3ncc[nH]3)CCN12
molecule_3305.sdf,Cn1ccnc1CN1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3306.sdf,CC(=O)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3307.sdf,O=C(C1CC1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3308.sdf,Cn1cc(CN2CCN3C(=O)N(C4CCCCC4)C[C@H]3C2)cn1
molecule_3309.sdf,O=C(c1ccno1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_331.sdf,C[C@@H](NC(=O)C[C@@H]1c2nc(NC(=O)c3ccco3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C)c1ccccc1
molecule_3310.sdf,O=C1N(C2CCCCC2)C[C@H]2CN(Cc3ccc4c(c3)OCCO4)CCN12
molecule_3311.sdf,O=C(C1CCOCC1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3312.sdf,O=C1N(C2CCCCC2)C[C@H]2CN(S(=O)(=O)c3ccccc3)CCN12
molecule_3313.sdf,O=C1N(c2ccccn2)C[C@H]2CN(Cc3cccc(OC(F)(F)F)c3)CCN12
molecule_3314.sdf,O=C1N(C2CCCCC2)C[C@H]2CN(S(=O)(=O)c3ccc(F)cc3)CCN12
molecule_3315.sdf,CCNC(=O)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3316.sdf,O=C(c1ccc(F)cc1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3317.sdf,O=C(NCc1ccccc1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3318.sdf,CC(C)NC(=O)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3319.sdf,O=C(Nc1ccccc1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_332.sdf,CC(C)(C)CC(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)NCc1cccnc1
molecule_3320.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NCc2ccccc2F)[C@@H]1O
molecule_3321.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NCc2ccccc2O)[C@@H]1O
molecule_3322.sdf,COc1ccc(C(=O)N2CCN3C(=O)N(C4CCCCC4)C[C@H]3C2)cc1
molecule_3323.sdf,O=C(c1ccccc1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_3324.sdf,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@@H](NC(=O)CC2(CC(=O)O)CCCC2)C1
molecule_3325.sdf,NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@]1(O)C[C@@H](O)[C@H](O)[C@@H](NC(=O)CC2(CC(=O)O)CCCC2)C1
molecule_3326.sdf,COc1ccc(C[C@H](NC(=O)[C@@]2(O)C[C@@H](O)[C@H](O)[C@@H](NC(=O)CC3(CC(=O)O)CCCC3)C2)C(N)=O)cc1
molecule_3327.sdf,CC(C)(C)c1ccc(C(=O)Nc2nc3c(s2)C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]3CC(=O)NCc2ccco2)cc1
molecule_3328.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)C4CCC4)nc3[C@@H](CC(=O)NCc3ccco3)[C@]2(C)CC[C@H]1O
molecule_3329.sdf,CC(C)(C)C(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)NCc1ccco1
molecule_333.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4cccc(F)c4)nc3[C@@H](CC(=O)N3CCOCC3)[C@]2(C)CC[C@H]1O
molecule_3330.sdf,COc1ccc(C(=O)Nc2nc3c(s2)C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]3CC(=O)NCc2cccs2)cc1
molecule_3331.sdf,COCCNC(=O)C[C@@H]1c2nc(NC(=O)c3ccc(OC)cc3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C
molecule_3332.sdf,COc1ccc(C(=O)Nc2nc3c(s2)C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]3CC(=O)N2CCC(C)CC2)cc1
molecule_3333.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4ccnc(Cl)c4)nc3[C@@H](CC(=O)O)[C@]2(C)CC[C@H]1O
molecule_3334.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4cccc(F)c4)nc3[C@@H](CC(=O)Nc3ccccc3)[C@]2(C)CC[C@H]1O
molecule_3335.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)C4CCCCC4)nc3[C@@H](CC(=O)O)[C@]2(C)CC[C@H]1O
molecule_3336.sdf,CCCCCC(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)N1CCC(C)CC1
molecule_3337.sdf,CCCCCC(=O)Nc1nc2c(s1)C[C@@H]1[C@](C)(CO)[C@H](O)CC[C@@]1(C)[C@@H]2CC(=O)N[C@H](C)c1ccccc1
molecule_3338.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)C4CCCCC4)nc3[C@@H](CC(=O)NCCN3CCOCC3)[C@]2(C)CC[C@H]1O
molecule_3339.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)C4CCCCC4)nc3[C@@H](CC(=O)NCc3cccnc3)[C@]2(C)CC[C@H]1O
molecule_334.sdf,CC(C)C[C@H](CO)NC(=O)C[C@@H]1c2nc(NC(=O)c3cccc(F)c3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C
molecule_3340.sdf,COc1ccccc1CNC(=O)C[C@@H]1[C@H](O)CC[C@@H]2[C@](C)(CO)[C@H](OC(=O)NC(C)C)CC[C@]21C
molecule_3341.sdf,CC(C)NC(=O)O[C@@H]1CC[C@]2(C)[C@H](CC[C@@H](O)[C@H]2CC(=O)NCc2ccco2)[C@]1(C)CO
molecule_3342.sdf,COc1ccc(C(=O)N[C@H]2CC[C@]3(C)CC[C@@H]([C@H](C)C(=O)NCc4ccc(OC)c(OC)c4)[C@H](O)[C@H]3[C@@H]2C)cc1
molecule_3343.sdf,COc1ccc(C(=O)N[C@H]2CC[C@]3(C)CC[C@@H]([C@H](C)C(=O)NCc4cccnc4)[C@H](O)[C@H]3[C@@H]2C)cc1
molecule_3344.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NC3CC3)CC[C@@]2(C)CC[C@@H]1NC(=O)C1CCCCC1
molecule_3345.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3cccs3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1ccncc1
molecule_3346.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCCN3CCOCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1ccncc1
molecule_3347.sdf,COc1ccc(CNC(=O)[C@@H](C)[C@@H]2CC[C@@]3(C)CC[C@H](NC(=O)c4ccccc4)[C@@H](C)[C@@H]3[C@H]2O)cc1
molecule_3348.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3ccccn3)CC[C@@]2(C)CC[C@@H]1NC(=O)CC(C)(C)C
molecule_3349.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NC3CCCCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1ccncc1
molecule_335.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4ccc(F)cc4)nc3[C@@H](CC(=O)NC3CC3)[C@]2(C)CC[C@H]1O
molecule_3350.sdf,COc1ccc(C(=O)N[C@H]2CC[C@]3(C)CC[C@@H]([C@H](C)C(=O)NCc4ccccn4)[C@H](O)[C@H]3[C@@H]2C)cc1
molecule_3351.sdf,COc1ccc(C(=O)N[C@H]2CC[C@]3(C)CC[C@@H]([C@H](C)C(=O)N(C)CCC#N)[C@H](O)[C@H]3[C@@H]2C)cc1
molecule_3352.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3ccco3)CC[C@@]2(C)CC[C@@H]1NC(=O)C1CCCCC1
molecule_3353.sdf,CC1CCN(C(=O)[C@@H](C)[C@@H]2CC[C@@]3(C)CC[C@H](NC(=O)c4ccccc4)[C@@H](C)[C@@H]3[C@H]2O)CC1
molecule_3354.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)N3CCCCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1ccc(C#N)cc1
molecule_3355.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCCN3CCOCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)Cc1ccccc1
molecule_3356.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCCN3CCOCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1ccccn1
molecule_3357.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3ccccn3)CC[C@@]2(C)CC[C@@H]1NC(=O)Cc1ccccc1
molecule_3358.sdf,CC1CCN(C(=O)[C@@H](C)[C@@H]2CC[C@@]3(C)CC[C@H](NC(=O)C4CC4)[C@@H](C)[C@@H]3[C@H]2O)CC1
molecule_3359.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3ccco3)CC[C@@]2(C)CC[C@@H]1NC(=O)Cc1ccccc1
molecule_336.sdf,CCN(CC)C(=O)C[C@@H]1c2nc(NC(=O)c3ccco3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C
molecule_3360.sdf,COc1ccc(CNC(=O)[C@@H](C)[C@@H]2CC[C@@]3(C)CC[C@H](NC(=O)CC(C)(C)C)[C@@H](C)[C@@H]3[C@H]2O)cc1
molecule_3361.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3ccco3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1cnccn1
molecule_3362.sdf,COc1ccccc1CNC(=O)[C@@H](C)[C@@H]1CC[C@@]2(C)CC[C@H](NC(=O)CC(C)(C)C)[C@@H](C)[C@@H]2[C@H]1O
molecule_3363.sdf,COCC(=O)N[C@H]1CC[C@]2(C)CC[C@@H]([C@H](C)C(=O)NCc3ccccc3Cl)[C@H](O)[C@H]2[C@@H]1C
molecule_3364.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)N3CCCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1cnccn1
molecule_3365.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)N3CCCC3)CC[C@@]2(C)CC[C@@H]1NC(=O)Nc1cccc(F)c1
molecule_3367.sdf,CCNC(=O)N[C@H]1CC[C@]2(C)CC[C@@H]([C@H](C)C(=O)NCc3cc(F)cc(F)c3)[C@H](O)[C@H]2[C@@H]1C
molecule_3368.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3ccccc3)CC[C@@]2(C)CC[C@@H]1NC(=O)c1cnccn1
molecule_3369.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)NCc3cccs3)CC[C@@]2(C)CC[C@@H]1NC(=O)Nc1cccc(F)c1
molecule_337.sdf,CCN(CC)C(=O)C[C@@H]1c2nc(NC(=O)c3ccc(F)cc3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C
