Molecule Name,AI Confidence,Breadth Score,Local Score
molecule_567,-2.996500253677368,-6.0,-5.5
molecule_568,-2.7783682346343994,-6.3,-5.5
molecule_569,-2.5629942417144775,-6.3,-5.9
molecule_570,-1.6532915830612183,-6.2,-5.1
molecule_571,-0.22695890069007874,-4.9,-5.4
molecule_572,-2.5177040100097656,-6.7,3.1
molecule_573,-2.7324416637420654,-6.6,-4.9
molecule_574,-3.2482492923736572,-6.7,-5.1
molecule_575,-2.8550078868865967,-6.9,2.4
molecule_576,-2.5324771404266357,-7.2,0.2
molecule_577,-3.4421322345733643,-7.1,1.5
molecule_578,-1.6953990459442139,-7.3,-3.3
molecule_579,-1.68269681930542,-7.1,-3.8
molecule_580,-2.1291520595550537,-6.7,-5.5
molecule_581,-2.840850591659546,-7.1,-5.5
molecule_582,-2.2402594089508057,-6.9,-5.1
molecule_583,-1.060227870941162,-6.8,-2.8
molecule_584,-1.9123913049697876,-6.7,-3.4
molecule_585,-3.1772706508636475,-7.2,-5.1
molecule_586,-2.4599337577819824,-6.5,0.1
molecule_587,-2.6137938499450684,-6.7,-4.9
molecule_588,-3.249394655227661,-7.5,4.7
molecule_589,-3.5887444019317627,-7.6,-2.4
molecule_590,-3.748648166656494,-7.2,4.3
molecule_591,-3.6480391025543213,-7.4,4.2
molecule_592,-1.4058133363723755,-8.4,-0.5
molecule_593,-3.600048780441284,-7.5,-1.1
molecule_594,-1.1269294023513794,-7.8,-3.3
molecule_595,-3.242180585861206,-8.1,5.7
molecule_596,-2.4979307651519775,-6.8,-4.5
molecule_597,-2.505922794342041,-8.3,-4.6
molecule_598,-3.445357322692871,-7.8,2.9
molecule_599,-3.318293571472168,-7.6,-0.9
molecule_600,-2.7139840126037598,-6.9,-4.3
molecule_601,-1.9183640480041504,-7.5,-4.5
molecule_602,-3.3746917247772217,-7.4,1.3
molecule_603,-3.3167786598205566,-6.2,15.1
molecule_604,-3.5104682445526123,-7.0,9.1
molecule_605,-3.0349514484405518,-6.3,6.1
molecule_606,-2.8924124240875244,-6.9,-3.7
molecule_607,-2.115361213684082,-6.8,5.7
molecule_608,-3.172762155532837,-7.0,-1.8
molecule_609,-3.1785943508148193,-6.7,-3.9
molecule_610,-2.1212735176086426,-6.3,-2.2
molecule_611,-3.01519775390625,-6.1,0.1
molecule_612,-2.3592419624328613,-6.0,-0.8
molecule_613,-2.3697192668914795,-7.2,-2.9
molecule_614,-3.5687458515167236,-7.5,1.0
molecule_615,-2.8528456687927246,-6.4,-1.6
molecule_616,-1.7715750932693481,-6.2,-2.7
molecule_617,-2.482469320297241,-6.4,2.0
molecule_618,-2.8630878925323486,-6.7,-0.3
molecule_619,-2.0431180000305176,-6.2,-4.0
molecule_620,-2.0829203128814697,-6.2,-3.0
molecule_621,-3.0597455501556396,-6.3,-0.4
molecule_622,-3.115671396255493,-6.6,-0.2
molecule_623,-1.1376301050186157,-5.5,-6.6
molecule_624,-3.2418477535247803,-6.6,5.2
molecule_625,-3.342878580093384,-6.9,0.7
molecule_626,-2.727595806121826,-6.6,-3.1
molecule_627,-3.550089120864868,-7.1,5.8
molecule_628,-3.803081512451172,-7.1,4.1
molecule_629,-3.5355427265167236,-6.1,-1.7
molecule_630,-3.1639561653137207,-6.6,1.1
molecule_631,-2.7573721408843994,-6.2,2.1
molecule_632,-3.2064735889434814,-6.3,4.9
molecule_633,-2.9773809909820557,-6.7,-2.5
molecule_634,-3.1380953788757324,-6.5,5.6
molecule_635,-3.3794925212860107,-6.3,1.2
molecule_636,-3.491722345352173,-6.9,4.6
molecule_637,-2.490645170211792,-6.5,3.6
molecule_638,-2.6298370361328125,-6.3,1.5
molecule_639,-3.3508243560791016,-6.0,-0.1
molecule_640,-3.392001152038574,-7.9,-1.6
molecule_641,-2.984447479248047,-6.6,8.5
molecule_642,-2.9550621509552,-6.8,0.5
molecule_643,-2.994814157485962,-6.1,-2.2
molecule_644,-2.880706548690796,-6.5,1.1
molecule_645,-3.102452516555786,-7.4,0.8
molecule_646,-3.082486391067505,-7.0,-2.6
molecule_647,-2.8090462684631348,-6.4,5.1
molecule_648,-3.26005482673645,-7.1,-2.2
molecule_649,-3.465715169906616,-7.2,6.4
molecule_650,-2.7792563438415527,-6.9,1.5
molecule_651,-3.1423861980438232,-6.5,7.4
molecule_652,-3.5501933097839355,-7.3,2.1
molecule_653,-1.9548207521438599,-7.3,2.4
molecule_654,-3.0736260414123535,-7.3,0.1
molecule_655,-3.0839719772338867,-6.3,5.7
molecule_656,-3.7225236892700195,-7.1,5.4
molecule_657,-2.5958030223846436,-6.7,5.2
molecule_658,-2.8178718090057373,-7.6,-2.9
molecule_659,-3.649554491043091,-7.1,-2.4
molecule_660,-2.5937998294830322,-7.7,1.7
molecule_661,-4.14030122756958,-7.5,11.9
molecule_662,-3.3920392990112305,-5.9,1.4
molecule_663,-3.7747976779937744,-8.2,3.9
molecule_664,-3.259587287902832,-7.0,7.3
molecule_665,-0.6276696920394897,-5.9,-7.8
molecule_666,-3.5765817165374756,-6.5,5.3
molecule_667,-1.7870612144470215,-6.4,-1.9
molecule_668,-3.1144418716430664,-6.7,8.8
molecule_669,-1.9729491472244263,-6.0,-1.3
molecule_670,-2.4099814891815186,-6.8,6.2
molecule_671,-2.8338918685913086,-7.0,9.5
molecule_672,-2.9775516986846924,-7.4,14.8
molecule_673,-1.5153400897979736,-7.0,7.6
molecule_674,-2.8163459300994873,-6.1,2.0
molecule_675,-4.206874370574951,-7.5,4.4
molecule_676,-3.4535422325134277,-7.1,5.3
molecule_677,-3.758523941040039,-6.9,-1.0
molecule_678,-2.6131317615509033,-7.3,1.0
molecule_679,-2.217501163482666,-6.6,4.6
molecule_680,-4.011813163757324,-7.3,5.2
molecule_681,-1.8046355247497559,-6.9,9.7
molecule_682,-2.6320269107818604,-7.4,1.5
molecule_683,-4.497677803039551,-7.8,6.3
molecule_684,-2.4102871417999268,-7.5,3.3
molecule_685,-3.5145552158355713,-6.7,-0.4
molecule_686,-2.6994357109069824,-7.0,-1.3
molecule_687,-1.5214914083480835,-6.8,4.2
molecule_688,-1.0283387899398804,-6.7,4.9
molecule_689,-2.2488720417022705,-7.9,5.1
molecule_690,-3.68650484085083,-7.6,-1.7
molecule_691,-4.011079788208008,-7.5,-2.1
molecule_692,-4.05360746383667,-8.6,-0.4
molecule_693,-3.3110969066619873,-8.2,-3.5
molecule_694,-2.6256349086761475,-7.2,-5.7
molecule_695,-4.145793437957764,-8.9,7.8
molecule_696,-2.5377984046936035,-6.6,-1.1
molecule_697,-4.099253177642822,-7.3,-2.9
molecule_698,-3.219029188156128,-6.0,-2.4
molecule_699,-1.6629034280776978,-6.7,-5.8
molecule_700,-2.390260934829712,-6.1,-5.9
molecule_701,-2.8833420276641846,-7.0,-4.6
molecule_702,-2.5071287155151367,-6.1,-5.7
molecule_703,-3.144351005554199,-6.2,-5.9
molecule_704,-3.455615758895874,-7.9,3.7
molecule_705,-2.999359607696533,-6.7,-5.8
molecule_706,-3.135845184326172,-7.9,-3.6
molecule_707,-1.6714690923690796,-6.8,-5.7
molecule_708,-3.650946617126465,-7.2,1.5
molecule_709,-3.4036624431610107,-7.9,-1.6
molecule_710,-2.671703577041626,-7.1,-2.5
molecule_711,-2.02312970161438,-6.6,-5.1
molecule_712,-2.7793960571289062,-8.7,9.3
molecule_713,-1.7689646482467651,-6.1,-4.8
molecule_714,-3.076674699783325,-6.6,-5.2
molecule_715,-3.7186872959136963,-7.3,3.8
molecule_716,-2.211232900619507,-6.6,-5.0
molecule_717,-1.5148916244506836,-6.0,-4.5
molecule_718,-2.047675371170044,-6.9,-1.1
molecule_719,-3.37064528465271,-6.5,-0.3
molecule_720,-0.9251462817192078,-6.7,-6.5
molecule_721,-2.897531747817993,-6.3,-4.3
molecule_722,-2.078260898590088,-6.1,-6.6
molecule_723,-2.1146204471588135,-6.1,-7.0
molecule_724,-0.07375440746545792,-5.8,-4.3
molecule_725,-2.500741958618164,-7.1,-4.3
molecule_726,-2.5566933155059814,-7.1,-5.1
molecule_727,-1.4202238321304321,-7.2,-1.6
molecule_728,-1.8931536674499512,-7.0,-0.7
molecule_729,-3.1207973957061768,-6.9,4.4
molecule_730,-3.154344320297241,-6.7,-1.7
molecule_731,-3.658853769302368,-6.6,2.6
molecule_732,-2.004885673522949,-8.0,1.9
molecule_733,-3.608701229095459,-7.0,4.1
molecule_734,-2.7401463985443115,-7.9,4.1
molecule_735,-1.9300906658172607,-7.2,4.4
molecule_736,-2.758136510848999,-8.0,-2.1
molecule_737,-2.885836601257324,-7.8,5.5
molecule_738,-2.1447055339813232,-7.2,3.3
molecule_739,-1.3792468309402466,-6.8,-3.0
molecule_740,-2.744866132736206,-8.1,2.9
molecule_741,-1.5898064374923706,-6.8,-4.7
molecule_742,-2.9687438011169434,-6.9,5.7
molecule_743,-3.3584790229797363,-7.4,5.5
molecule_744,-1.485617756843567,-6.5,-5.6
molecule_745,-1.827245831489563,-6.4,-5.2
molecule_746,-1.9001725912094116,-6.4,-4.4
molecule_747,-2.051015853881836,-7.9,-3.0
molecule_748,-1.5244171619415283,-6.7,-0.7
molecule_749,-1.7626386880874634,-8.5,-6.3
molecule_750,-2.5953264236450195,-7.3,2.1
molecule_751,-2.546917676925659,-7.5,-0.2
molecule_752,-3.2484185695648193,-7.2,-3.4
molecule_753,-2.083895683288574,-8.0,-0.5
molecule_754,-3.2147634029388428,-6.9,-2.8
molecule_755,-1.9523285627365112,-6.6,-2.1
molecule_756,-2.7745416164398193,-7.6,-4.2
molecule_757,-2.383819580078125,-7.5,-2.5
molecule_758,-2.9218499660491943,-6.8,-2.6
molecule_759,-2.2698585987091064,-7.3,-3.0
molecule_760,-1.8301429748535156,-7.1,3.0
molecule_761,-3.035353422164917,-7.5,1.2
molecule_762,-2.092590808868408,-7.4,-1.9
molecule_763,-2.1373465061187744,-7.5,-2.1
molecule_764,-2.132378339767456,-7.1,-0.3
molecule_765,-2.240675687789917,-6.9,-0.7
molecule_766,-2.86979603767395,-7.1,4.9
molecule_767,-2.3952391147613525,-7.4,1.8
molecule_768,-2.3565263748168945,-6.5,2.1
molecule_769,-2.0361578464508057,-5.8,2.1
molecule_770,-3.5407443046569824,-8.5,5.1
molecule_771,-3.6244685649871826,-7.9,13.4
molecule_772,-2.3346216678619385,-7.2,4.7
molecule_773,-3.4097557067871094,-7.1,3.5
molecule_774,-3.3027896881103516,-8.0,22.6
molecule_775,-1.4552782773971558,-8.1,1.4
molecule_776,-3.8557252883911133,-8.1,12.7
molecule_777,-2.0032503604888916,-7.9,0.8
molecule_778,-2.9359395503997803,-7.9,16.8
molecule_779,-4.019828796386719,-7.5,6.0
molecule_780,-2.4735140800476074,-7.5,11.5
molecule_781,-3.7303178310394287,-7.2,9.3
molecule_782,-2.451960563659668,-7.6,3.9
molecule_783,-3.5183517932891846,-7.7,4.1
molecule_784,-1.9548416137695312,-7.7,-0.8
molecule_785,-2.2210071086883545,-8.3,3.5
molecule_786,-2.7727084159851074,-7.5,22.9
molecule_787,-2.4437572956085205,-7.7,6.6
molecule_788,-2.8814666271209717,-5.9,-6.5
molecule_789,-2.9919703006744385,-7.6,15.2
molecule_790,-2.814659595489502,-7.4,11.3
molecule_791,-1.4693552255630493,-7.0,-3.1
molecule_792,-1.466035008430481,-6.9,-5.8
molecule_793,-2.3618433475494385,-7.0,2.1
molecule_794,-1.5927993059158325,-6.0,-5.2
molecule_795,-3.396165609359741,-7.1,2.9
molecule_796,-3.330164670944214,-8.0,-2.8
molecule_797,-3.5092391967773438,-9.0,9.8
molecule_798,-2.4613325595855713,-7.1,-0.9
molecule_799,-2.6685361862182617,-7.7,5.2
molecule_800,-3.277700662612915,-8.8,4.6
molecule_801,-2.4719626903533936,-7.6,-0.5
molecule_802,-2.2258713245391846,-7.2,-2.1
molecule_803,-3.0120131969451904,-7.2,0.4
molecule_804,-1.3418121337890625,-7.6,-2.1
molecule_805,-1.637966513633728,-6.7,-1.7
molecule_806,-2.5710084438323975,-8.1,3.9
molecule_807,-2.5812175273895264,-7.7,1.7
molecule_808,-2.1286356449127197,-8.7,-0.3
molecule_809,-2.7648041248321533,-7.0,-0.6
molecule_810,-2.4451169967651367,-7.3,1.1
molecule_811,-2.7789289951324463,-8.0,-4.1
molecule_812,-1.4694141149520874,-7.3,0.1
molecule_813,-3.3615024089813232,-8.1,-0.9
molecule_814,-0.6032682061195374,-5.9,-5.0
molecule_815,-3.3373353481292725,-8.1,4.0
molecule_816,-1.310280680656433,-6.9,-3.5
molecule_817,-2.255692958831787,-6.8,-2.6
molecule_818,-1.4163416624069214,-7.2,-0.4
molecule_819,-1.024000883102417,-8.0,-0.7
molecule_820,-3.325343132019043,-6.8,-6.8
molecule_821,-2.310258388519287,-7.1,-4.1
molecule_822,-3.6821060180664062,-7.9,12.9
molecule_823,-2.801069498062134,-7.1,-3.1
molecule_824,-1.1844767332077026,-6.7,-0.7
molecule_825,-3.4133565425872803,-7.8,5.4
molecule_826,-2.022705316543579,-7.2,-3.9
molecule_827,-2.1294095516204834,-7.3,-4.9
molecule_828,-2.8803255558013916,-8.2,16.9
molecule_829,-2.7738373279571533,-7.5,5.5
molecule_830,-2.230809450149536,-7.3,0.3
molecule_831,-2.6930253505706787,-6.5,5.2
molecule_832,-2.3352301120758057,-6.1,-3.6
molecule_833,-3.0894827842712402,-7.5,7.4
molecule_834,-3.756943941116333,-8.5,25.8
molecule_835,-1.6877985000610352,-6.7,-3.3
molecule_836,-3.6984283924102783,-7.0,11.4
molecule_837,-3.2280101776123047,-6.6,6.4
molecule_838,-3.8853886127471924,-6.9,13.7
molecule_839,-2.8699283599853516,-6.3,11.9
molecule_840,-2.802391767501831,-8.0,19.1
molecule_841,-3.308598279953003,-8.0,11.3
molecule_842,-3.3688559532165527,-6.8,9.5
molecule_843,-1.3748654127120972,-7.6,2.1
molecule_844,-2.8327548503875732,-6.6,-3.5
molecule_845,-2.287224054336548,-7.9,4.3
molecule_846,-2.4833180904388428,-7.0,-2.6
molecule_847,-2.7484254837036133,-6.9,-5.6
molecule_848,-4.117824077606201,-6.5,7.6
molecule_849,-3.4216344356536865,-7.3,8.5
molecule_850,-3.6766517162323,-7.1,16.6
molecule_851,-2.253333806991577,-7.4,-0.6
molecule_852,-3.687168598175049,-7.4,9.0
molecule_853,-3.301537275314331,-6.2,1.1
molecule_854,-3.181442975997925,-6.4,7.0
molecule_855,-1.7463700771331787,-5.9,-6.8
molecule_856,-3.4645426273345947,-6.9,-2.5
molecule_857,-3.196732759475708,-6.8,-4.5
molecule_858,-2.44443678855896,-6.8,-3.7
molecule_859,-2.8275279998779297,-5.8,-4.2
molecule_860,-3.3521711826324463,-6.6,-3.2
molecule_861,-3.876338243484497,-7.2,1.1
molecule_862,-4.153249740600586,-7.2,3.0
molecule_863,-3.434224843978882,-6.8,-4.7
molecule_864,-3.26654314994812,-6.2,-3.2
molecule_865,-2.8309128284454346,-6.9,-0.7
molecule_866,-3.3986656665802,-7.5,-1.2
molecule_867,-2.9342520236968994,-7.8,8.8
molecule_868,-1.6567496061325073,-7.1,-3.1
molecule_869,-3.4930431842803955,-7.8,6.6
molecule_870,-3.2508084774017334,-6.9,9.1
molecule_871,-3.316927671432495,-6.7,5.0
molecule_872,-2.9896297454833984,-7.2,0.9
molecule_873,-3.6067357063293457,-6.3,1.2
molecule_874,-2.6965720653533936,-7.4,9.3
molecule_875,-2.917961835861206,-7.4,2.6
molecule_876,-3.596893787384033,-6.2,2.7
molecule_877,-3.640885829925537,-6.5,4.5
molecule_878,-3.83243727684021,-7.7,5.3
molecule_879,-3.451613187789917,-6.8,7.1
molecule_880,-3.807683229446411,-7.6,2.5
molecule_882,-3.6589467525482178,-6.9,10.0
molecule_883,-3.689246892929077,-7.6,4.1
molecule_884,-3.5259997844696045,-7.2,-0.2
molecule_885,-4.052383899688721,-7.0,-0.5
molecule_886,-3.2225258350372314,-6.3,3.7
molecule_887,-3.566056489944458,-7.9,2.8
molecule_888,-4.068531036376953,-7.1,2.3
molecule_889,-3.9392435550689697,-6.5,8.8
molecule_890,-2.9649624824523926,-5.9,-1.0
molecule_891,-2.1480634212493896,-6.7,-2.4
molecule_892,-2.301159620285034,-6.2,-3.1
molecule_893,-2.772995710372925,-7.1,2.7
molecule_894,-3.194020986557007,-6.9,-1.2
molecule_895,-3.3683340549468994,-7.5,1.4
molecule_896,-2.748810291290283,-8.1,-0.9
molecule_897,-2.289536952972412,-6.4,-2.1
molecule_898,-4.044002532958984,-7.2,-0.4
molecule_899,-3.7848141193389893,-7.4,1.1
molecule_900,-2.6627118587493896,-6.4,-0.5
molecule_901,-3.089543581008911,-6.6,3.4
molecule_902,-2.910170316696167,-6.2,0.8
molecule_903,-2.699890613555908,-6.5,-1.6
molecule_904,-3.3730170726776123,-7.0,-2.4
molecule_905,-2.6989784240722656,-7.1,-2.5
molecule_906,-3.8481218814849854,-7.7,1.3
molecule_907,-2.550424337387085,-7.4,5.7
molecule_908,-2.1094086170196533,-7.2,-3.9
molecule_909,-3.598243236541748,-7.8,2.3
molecule_910,-3.957509756088257,-6.5,-4.8
molecule_911,-3.0557000637054443,-6.6,-1.4
molecule_912,-3.430349111557007,-6.0,-3.0
molecule_913,-3.629007577896118,-6.8,-1.7
molecule_914,-2.9784328937530518,-7.2,1.4
molecule_915,-3.256488800048828,-6.4,-4.5
molecule_916,-3.7440760135650635,-6.6,2.7
molecule_917,-2.9001903533935547,-7.0,3.0
molecule_918,-3.6200978755950928,-6.2,3.7
molecule_919,-2.7695348262786865,-7.2,1.9
molecule_920,-2.3411548137664795,-7.1,-2.4
molecule_921,-3.6509058475494385,-7.5,8.0
molecule_922,-3.7492382526397705,-7.3,4.8
molecule_923,-3.4113457202911377,-7.2,4.2
molecule_924,-2.74674916267395,-6.8,-1.8
molecule_925,-2.7327682971954346,-6.8,-2.1
molecule_926,-3.471191167831421,-6.6,3.1
molecule_927,-3.8279922008514404,-7.0,7.1
molecule_928,-3.3103063106536865,-6.9,-1.3
molecule_929,-2.989938497543335,-6.7,2.9
molecule_930,-3.5011489391326904,-6.6,2.3
molecule_931,-2.513231039047241,-6.4,1.1
molecule_932,-2.3809969425201416,-7.2,-2.6
molecule_933,-2.8721251487731934,-6.7,-2.3
molecule_934,-2.682818651199341,-7.0,-1.8
molecule_935,-3.7797491550445557,-7.4,0.9
molecule_936,-1.6426985263824463,-6.2,-4.9
molecule_937,-3.208019733428955,-7.9,0.3
molecule_938,-2.256516456604004,-6.8,-2.8
molecule_939,-1.8774861097335815,-6.3,-4.4
molecule_941,-3.6636698246002197,-6.8,-3.1
molecule_942,-3.001239538192749,-7.3,9.4
molecule_943,-1.3410617113113403,-8.1,8.2
molecule_944,-2.4163577556610107,-6.6,7.1
molecule_945,-0.4100051820278168,-6.2,2.1
molecule_946,-1.5832668542861938,-7.7,13.9
molecule_947,-2.707862615585327,-7.9,9.5
molecule_948,-2.974614143371582,-6.7,10.5
molecule_949,-3.315253496170044,-7.2,11.7
molecule_950,-3.1367459297180176,-7.1,8.2
molecule_951,-2.3472771644592285,-7.2,5.6
molecule_952,-2.066953659057617,-7.6,13.6
molecule_953,-2.121478319168091,-7.1,10.6
molecule_954,-2.6275899410247803,-7.4,5.2
molecule_955,-2.685483455657959,-7.8,8.5
molecule_956,-3.458089828491211,-7.7,17.1
molecule_957,-1.6313610076904297,-6.9,-0.4
molecule_958,-3.3648602962493896,-7.5,10.8
molecule_959,-2.79045033454895,-8.0,8.5
molecule_960,-2.059551954269409,-8.6,14.0
molecule_961,-2.0343711376190186,-7.0,4.8
molecule_962,-2.8129849433898926,-7.7,10.5
molecule_963,-2.0888071060180664,-7.6,16.5
molecule_964,-1.399226188659668,-8.0,7.3
molecule_965,-1.7238529920578003,-7.1,6.2
molecule_966,-2.452467203140259,-7.8,8.4
molecule_967,-1.9812369346618652,-6.7,3.1
molecule_968,-1.1572191715240479,-7.5,8.6
molecule_969,-2.0525331497192383,-7.1,-1.8
molecule_970,-3.3945653438568115,-8.3,5.9
molecule_971,-3.0033187866210938,-7.0,-2.8
molecule_972,-3.2759757041931152,-7.9,-1.4
molecule_973,-2.9485232830047607,-7.8,4.1
molecule_974,-2.6461737155914307,-7.8,-0.8
molecule_975,-1.8461917638778687,-6.3,-2.7
molecule_976,-2.3940536975860596,-7.1,0.1
molecule_977,-2.0598833560943604,-6.6,-3.6
molecule_978,-1.4286834001541138,-7.3,-3.0
molecule_979,-2.848320960998535,-6.2,-7.0
molecule_980,-1.828634262084961,-7.0,-4.9
molecule_981,-1.6694637537002563,-6.9,-5.6
molecule_982,-2.432021141052246,-7.5,-5.0
molecule_983,-3.3457491397857666,-7.8,6.8
molecule_984,-2.6578168869018555,-7.1,-1.1
molecule_985,-2.07114839553833,-7.0,-4.8
molecule_986,-3.8709824085235596,-8.6,-2.9
molecule_987,-2.8098816871643066,-7.9,2.0
molecule_988,-2.9722657203674316,-8.3,-0.6
molecule_989,-1.7646876573562622,-8.1,3.3
molecule_990,-1.9845911264419556,-7.6,3.8
molecule_991,-2.532892942428589,-7.4,4.9
molecule_992,-2.1685311794281006,-7.5,-5.4
molecule_993,-3.5796010494232178,-7.5,5.6
molecule_994,-1.624717354774475,-8.1,-3.4
molecule_995,-2.5909953117370605,-6.2,-6.2
molecule_996,-1.6140413284301758,-6.4,-6.4
molecule_997,-2.9832937717437744,-8.4,5.4
molecule_998,-1.6117419004440308,-7.0,-6.1
molecule_999,-1.7408910989761353,-7.5,-6.5
molecule_1000,-3.0434587001800537,-7.7,1.4
molecule_1001,-2.916666269302368,-7.9,2.8
molecule_1002,-2.491633892059326,-7.9,-5.9
molecule_1003,-3.374699831008911,-7.3,7.8
molecule_1004,-3.4957854747772217,-8.3,3.9
molecule_1005,-1.8543013334274292,-6.3,-6.3
molecule_1006,-2.8588383197784424,-7.7,-1.9
molecule_1007,-3.1064438819885254,-7.0,3.1
molecule_1008,-1.5119543075561523,-8.2,-1.6
molecule_1009,-1.7396886348724365,-7.5,-0.1
molecule_1010,-3.9296467304229736,-7.6,2.1
molecule_1011,-3.0470807552337646,-7.1,8.9
molecule_1012,-1.4340561628341675,-7.8,-1.1
molecule_1013,-3.3147568702697754,-8.0,3.3
molecule_1014,-3.064596652984619,-6.7,3.5
molecule_1015,-2.4004905223846436,-7.9,3.2
molecule_1016,-1.635904312133789,-6.4,-5.1
molecule_1017,-3.38873028755188,-8.1,18.4
molecule_1018,-3.0801713466644287,-7.4,-3.7
molecule_1019,-2.199761152267456,-6.0,-5.7
molecule_1020,-3.1159842014312744,-7.2,-0.1
molecule_1021,-3.755415201187134,-6.7,2.1
molecule_1022,-2.4193994998931885,-5.8,2.0
molecule_1023,-3.2801289558410645,-7.1,9.2
molecule_1024,-3.7770378589630127,-8.7,9.6
molecule_1025,-3.143357038497925,-8.5,6.4
molecule_1026,-2.447751998901367,-7.0,-2.8
molecule_1027,-4.001166343688965,-8.6,1.8
molecule_1028,-2.8718276023864746,-9.2,10.6
molecule_1029,-3.3719520568847656,-6.7,13.1
molecule_1030,-2.8890390396118164,-6.8,11.6
molecule_1031,-2.4321775436401367,-7.1,13.9
molecule_1032,-3.01067852973938,-6.6,-0.9
molecule_1033,-2.5334417819976807,-6.9,3.0
molecule_1034,-1.3204421997070312,-7.6,-3.6
molecule_1035,-3.604630708694458,-7.8,4.0
molecule_1036,-3.9627363681793213,-7.1,9.9
molecule_1037,-3.177661180496216,-7.7,4.2
molecule_1038,-4.046657562255859,-7.2,3.6
molecule_1039,-4.024226665496826,-7.3,6.2
molecule_1040,-1.6108980178833008,-7.1,-5.1
molecule_1041,-3.6228415966033936,-8.1,4.4
molecule_1042,-2.647481679916382,-7.4,6.6
molecule_1043,-3.4270737171173096,-6.3,1.6
molecule_1044,-1.9503313302993774,-6.2,-6.6
molecule_1045,-1.3093249797821045,-6.2,-6.4
molecule_1046,-2.1009037494659424,-6.8,-7.0
molecule_1047,-2.1408891677856445,-6.2,-6.7
molecule_1048,-1.349214792251587,-6.6,-3.1
molecule_1049,-2.4142024517059326,-5.8,-6.3
molecule_1050,-1.709333062171936,-7.4,-1.2
molecule_1051,-1.8750981092453003,-7.4,-5.3
molecule_1052,-4.156200408935547,-7.5,3.1
molecule_1053,-1.41079843044281,-6.9,-1.1
molecule_1054,-1.580157995223999,-7.1,-6.2
molecule_1055,-2.180670738220215,-7.6,-5.4
molecule_1056,-2.111696481704712,-7.0,-5.4
molecule_1057,-2.3176286220550537,-6.4,-5.2
molecule_1058,-2.512761116027832,-6.4,-1.0
molecule_1059,-3.530418634414673,-6.7,-3.4
molecule_1060,-3.9597198963165283,-6.2,-4.7
molecule_1061,-3.939896583557129,-6.5,-3.7
molecule_1062,-2.5839998722076416,-6.5,-3.7
molecule_1063,-3.947829008102417,-6.6,-4.9
molecule_1064,-3.5238113403320312,-7.8,-5.3
molecule_1067,-2.7775533199310303,-7.1,-0.8
molecule_1068,-3.0238864421844482,-7.9,-5.5
molecule_1069,-2.3724942207336426,-7.1,-3.5
molecule_1070,-2.927330255508423,-6.9,7.6
molecule_1071,-1.605224370956421,-6.7,-5.5
molecule_1072,-1.7094041109085083,-7.2,-5.3
molecule_1073,-2.9491899013519287,-7.3,-5.3
molecule_1074,-1.5829262733459473,-6.5,-4.6
molecule_1075,-2.8657121658325195,-7.2,-1.2
molecule_1076,-3.7269580364227295,-7.3,-3.3
molecule_1077,-4.2659406661987305,-9.1,9.1
molecule_1078,-3.1435840129852295,-7.3,5.8
molecule_1079,-2.903761625289917,-7.0,3.6
molecule_1080,-4.140110015869141,-7.3,-3.3
molecule_1081,-1.8449448347091675,-6.3,-3.8
molecule_1082,-3.6662473678588867,-6.6,9.5
molecule_1083,-3.5594232082366943,-6.6,17.5
